uid,address,title,summary,body,collection,terms,year_from,year_to,user,destination_dir
dor50,http://www.dornc.com/downloads/indiv_archive/02archive/D400_2002.pdf|http://www.dornc.com/downloads/indiv_archive/02archive/D400_D400TC_2002.pdf|http://www.dornc.com/downloads/indiv_archive/02archive/D400X.pdf|http://www.dornc.com/downloads/indiv_archive/02archive/D401_2002.pdf,2002 Individual Income Tax Forms Handwritten,2002 Form D-400 Web Individual Income Tax Return 2002 Form D-400 Web Individual Income Tax Return 2002 Form D-400 X Web Amended North Carolina Individual Income Tax Return 2002 Form D-401 North Carolina Individual Income Tax Instructions for Form D-400,2002 Form D-400 Web Individual Income Tax Return 2002 Form D-400 Web Individual Income Tax Return 2002 Form D-400 X Web Amended North Carolina Individual Income Tax Return 2002 Form D-401 North Carolina Individual Income Tax Instructions for Form D-400,Forms,"Individual Income Tax,Partnerships",2002,,0,forms
dor51,http://www.dornc.com/downloads/fillin/02individual/D400_2002_Webfill.pdf|http://www.dornc.com/downloads/fillin/02individual/D400_D400TC_2002_Webfill.pdf,2002 Individual Income Tax Forms Webfill,2002 Form D-400 Webfill North Carolina Individual Income Tax Return 2002 Form D-400 Webfill North Carolina Individual Income Tax Return with Tax Credits,2002 Form D-400Webfill North Carolina Individual Income Tax Return 2002 Form D-400 Webfill North Carolina Individual Income Tax Return with Tax Credits,Forms,"Individual Income Tax,Partnerships",2002,,0,forms
dor52,http://www.dornc.com/downloads/corp_archive/02archive/NC478_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478_Instructions_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478A_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478B_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478C_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478D_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478E_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478F_2002.pdf|http://www.dornc.com/downloads/corp_archive/02archive/NC478H_2002.pdf,2002 NC-478 Series Forms,2002 NC-478 Summary of Tax Credits Limited to 50% of Tax 2002 NC-478 Instructions for Form NC-478 Series  2002 NC-478A Tax Credit Creating New Jobs 2002 NC-478B Tax Credit Investing in Machinery and Equipment 2002 NC-478C Tax Credit Research and Development 2002 NC-478D Tax Credit Worker Training 2002 NC-478E Tax Credit Investing in Central Office or Aircraft Facility Property 2002 NC-478F Tax Credit Investing in Business Property 2002 NC-478H Tax Credit Low Income Housing,2002 NC-478 Summary of Tax Credits Limited to 50% of Tax 2002 NC-478 Instructions for Form NC-478 Series  2002 NC-478A Tax Credit Creating New Jobs 2002 NC-478B Tax Credit Investing in Machinery and Equipment 2002 NC-478C Tax Credit Research and Development 2002 NC-478D Tax Credit Worker Training 2002 NC-478E Tax Credit Investing in Central Office or Aircraft Facility Property 2002 NC-478F Tax Credit Investing in Business Property 2002 NC-478H Tax Credit Low Income Housing,Forms,"Corporate Income Tax,Franchise Tax,Insurance Premium Tax,Individual Income Tax,Partnerships,Estates and Trusts (Fiduciary)",2002,,0,forms
dor53,http://www.dornc.com/downloads/corp_archive/02archive/NC478G_2002.pdf,2002 NC-478G Tax Credit Investing in Renewable Energy Property,2002 NC-478G Tax Credit Investing in Renewable Energy Property,2002 NC-478G Tax Credit Investing in Renewable Energy Property,Forms,"Corporate Income Tax,Franchise Tax,Insurance Premium Tax,Individual Income Tax,Partnerships,Estates and Trusts (Fiduciary)",2002,,0,forms
dor54,http://www.dornc.com/downloads/corp_archive/02archive/NC480_2002.pdf,2002 NC-480 Application for Tax Credit for Development Zone Projects,"Application for Tax Credit for Development Zone Projects, NC-480","Application for Tax Credit for Development Zone Projects, NC-480",Forms,"Corporate Income Tax,Franchise Tax,Insurance Premium Tax,Individual Income Tax,Partnerships,Estates and Trusts (Fiduciary)",2002,,0,forms
dor55,http://www.dornc.com/downloads/indiv_archive/02archive/D403_2002.pdf|http://www.dornc.com/downloads/indiv_archive/02archive/D403A_2002.pdf,2002 Partnership Tax Forms Handwritten,2002 Form D-403 Web Partnership Income Tax Return 2002 Form D-403A Web Instructions for Partnership Income Tax Return,2002 Form D-403 Web Partnership Income Tax Return 2002 Form D-403A Web Instructions for Partnership Income Tax Return,Forms,"Partnerships,Individual Income Tax",2002,,0,forms
dor56,http://www.dornc.com/downloads/indiv_archive/02archive/NC_k-1_D403_2001_Web.pdf,2002 Partnership Tax Forms Webfill,"Form NC K-1 D-403 Web Partner's Share of North Carolina Income, Adjustments, and Credits","Form NC K-1 D-403 Web Partner's Share of North Carolina Income, Adjustments, and Credits",Forms,"Partnerships,Individual Income Tax",2002,,0,forms
dor57,http://www.dornc.com/downloads/indiv_archive/02archive/D422_2002.pdf,2002 Underpayment of Estimated Tax by Individuals,2002 Form D-422 Web Underpayment of Estimated Tax by Individuals,2002 Form D-422 Web Underpayment of Estimated Tax by Individuals - Use this form to see if you owe a penalty for underpaying your estimated tax.,Forms,"Individual Income Tax,Partnerships",2002,,0,forms
dor58,http://www.dornc.com/publications/EffectiveTaxRates02-03.pdf,2002-2003 TAX RATES AND EFFECTIVE TAX RATES,,,Reports,,2002,2003,0,reports
dor59,http://www.dornc.com/practitioner/individual/bulletins/income_bulletins_03-04.pdf,2003 and 2004 Individual Income Tax Bulletins,North Carolina 2016 Tax Law Changes,"This document provides a brief summary of legislative tax changes made by prior General Assemblies that take effect for tax year 2016, as well as changes made by the 2016 General Assembly, regardless of effective date.",Policies,"Individual Income Tax,Withholding,Sales & Use Tax",2003,2004,0,policies
dor60,http://www.dornc.com/downloads/indiv_archive/03archive/D422A.pdf,2003 Annualized Income Installment Worksheet,2003 Form D-422A Web Annualized Income Installment Worksheet,"2003 Form D-422A Web Annualized Income Installment Worksheet - If your income varied during the year because for example, you operated your business on a seasonal basis, you may be able to lower or eliminate the amount of your required installment for the due dates by using the annualized income installment method.",Forms,"Individual Income Tax,Partnerships",2003,,0,forms
dor61,http://www.dornc.com/downloads/corp_archive/03archive/CD405.pdf|http://www.dornc.com/downloads/corp_archive/03archive/CD415.pdf|http://www.dornc.com/downloads/corp_archive/03archive/CD425.pdf,2003 C Corporation Tax Forms,2003 CD-405 C Corporation Tax Return 2003 CD-405 C Corporation Tax Return Instructions  2003 CD-425 Corporate Tax Credit Summary,2003 CD-405 C Corporation Tax Return 2003 CD-405 C Corporation Tax Return Instructions  2003 CD-425 Corporate Tax Credit Summary,Forms,"Corporate Income Tax,Franchise Tax,Insurance Premium Tax",2003,,0,forms
dor62,http://www.dornc.com/downloads/corp_archive/03archive/CD418.pdf,2003 CD-418 Cooperative or Mutual Association,2003 CD-418 Cooperative or Mutual Association Tax Return,2003 CD-418 Cooperative or Mutual Association Tax Return,Forms,Corporate Income Tax,2003,,0,forms
dor63,http://www.dornc.com/downloads/corp_archive/03archive/CD429B.pdf,2003 CD-429B Underpayment of Estimated Tax by C Corporations,"Underpayment of Estimated Tax by C Corporations 2003, CD-429B",This form is used by C Corporations to determine if the corporation underpaid estimated tax.,Forms,Corporate Income Tax,2003,,0,forms
dor64,http://www.dornc.com/downloads/fillin/03corporate/CD479_webfill.pdf,2003 CD-479 Web-Fill Business Corporation Annual Report,2003 CD-479 Web-Fill Business Corporation Annual Report,2003 CD-479 Web-Fill Business Corporation Annual Report,Forms,"Corporate Income Tax,Franchise Tax",2003,,0,forms
dor65,http://www.dornc.com/downloads/indiv_archive/03archive/D407.pdf|http://www.dornc.com/downloads/indiv_archive/03archive/D407A.pdf|http://www.dornc.com/downloads/indiv_archive/03archive/D407TC.pdf|http://www.dornc.com/downloads/indiv_archive/03archive/NCK1_D407.pdf,2003 Estates and Trusts Tax Forms Handwritten,"2003 Form D-407 Web Estates and Trusts Income Tax Return 2003 Form D-407A Web Instructions for Estates and Trusts Income Tax Return 2003 Form D-407TC Web Estates and Trusts Tax Credit Summary Form NC K-1 D-407 Web Beneficiary's Share of North Carolina Income, Adjustments, and Credits","2003 Form D-407 Web Estates and Trusts Income Tax Return 2003 Form D-407A Web Instructions for Estates and Trusts Income Tax Return 2003 Form D-407TC Web Estates and Trusts Tax Credit Summary - File this form with Form D-407, Estates and Trusts Income Tax Return, if any tax credits are to be allocated to the Fiduciary. Form NC K-1 D-407 Web Beneficiary's Share of North Carolina Income, Adjustments, and Credits",Forms,"Partnerships,Individual Income Tax",2003,,0,forms
dor66,http://www.dornc.com/downloads/fillin/03individual/D407_webfill.pdf|http://www.dornc.com/downloads/fillin/03individual/D407TC_webfill.pdf,2003 Estates and Trusts Tax Forms Webfill,2003 Form D-407 Estates and Trusts Income Tax Return 2003 Form D-407TC Webfill North Carolina Estate and Trusts Tax Credit Summary,"2003 Form D-407 Estates and Trusts Income Tax Return File this form with Form D-407, Estates and Trusts Income Tax Return, if any tax credits are to be allocated to the Fiduciary.",Forms,"Estates and Trusts (Fiduciary),Individual Income Tax",2003,,0,forms
dor67,http://www.dornc.com/downloads/fillin/03individual/A101_webfill.pdf,2003 Form A-101 Webfill North Carolina Estate Tax Return,2003 Form A-101 Webfill North Carolina Estate Tax Return,"2003 Form A-101 Webfill North Carolina Estate Tax Return (For deaths occuring on or after January 1, 2003)",Forms,"Estates and Trusts (Fiduciary),Individual Income Tax",2003,,0,forms
dor68,http://www.dornc.com/downloads/indiv_archive/03archive/G600.pdf,2003 Form G-600 Web Gift Tax Return,2003 Form G-600 Web Gift Tax Return,2003 Form G-600 Web Gift Tax Return,Forms,"Estates and Trusts (Fiduciary),Partnerships,Individual Income Tax",2003,,0,forms
dor69,http://www.dornc.com/downloads/fillin/03individual/G600_webfill.pdf,2003 Form G-600 Webfill Gift Tax Return,2003 Form G-600 Webfill Gift Tax Return,2003 Form G-600 Webfill Gift Tax Return,Forms,"Estates and Trusts (Fiduciary),Individual Income Tax,Partnerships",2003,,0,forms
dor70,http://www.dornc.com/downloads/fillin/03individual/NC1099NRS_webfill.pdf,2003 Form NC-1099NRS Report for Sale of Real Property by Nonresidents,2003 Form NC-1099NRS Report for Sale of Real Property by Nonresidents,2003 Form NC-1099NRS Report for Sale of Real Property by Nonresidents,Forms,"Individual Income Tax,Partnerships",2003,,0,forms
dor71,http://www.dornc.com/downloads/indiv_archive/03archive/D400.pdf|http://www.dornc.com/downloads/indiv_archive/03archive/D400_D400TC.pdf|http://www.dornc.com/downloads/indiv_archive/03archive/D400X.pdf|http://www.dornc.com/downloads/indiv_archive/03archive/D401.pdf,2003 Individual Income Tax Forms Handwritten,2003 Form D-400 Web Individual Income Tax Return 2003 Form D-400 Web Individual Income Tax Return with Tax Credits 2003 Form D-400 X Web Amended North Carolina Individual Income Tax Return 2003 Form D-401 North Carolina Individual Income Tax Instructions for Form D-400,2003 Form D-400 Web Individual Income Tax Return 2003 Form D-400 Web Individual Income Tax Return with Tax Credits 2003 Form D-400 X Web Amended North Carolina Individual Income Tax Return 2003 Form D-401 North Carolina Individual Income Tax Instructions for Form D-400,Forms,"Individual Income Tax,Partnerships",2003,,0,forms
dor72,http://www.dornc.com/downloads/fillin/03individual/D400_D400TC_webfill.pdf|http://www.dornc.com/downloads/fillin/03individual/D400_webfill.pdf,2003 Individual Income Tax Forms Webfill,2003 Form D-400 Webfill North Carolina Individual Income Tax Return with Tax Credits 2003 Form D-400 Webfill North Carolina Individual Income Tax Return,2003 Form D-400 Webfill North Carolina Individual Income Tax Return with Tax Credits 2003 Form D-400Webfill North Carolina Individual Income Tax Return,Forms,"Individual Income Tax,Partnerships",2003,,0,forms
dor73,http://www.dornc.com/downloads/corp_archive/03archive/NC478.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478_CreditHistory.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478_GeneralInstructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478A.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478A_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478B.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478B_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478C.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478C_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478D.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478D_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478E.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478E_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478F.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478F_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478G_Instructions.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478H.pdf|http://www.dornc.com/downloads/corp_archive/03archive/NC478H_Instructions.pdf,2003 NC-478 Series Forms,2003 NC-478 Summary of Tax Credits Limited to 50% of Tax 2003 NC-478 Credit History Table Example 2003 NC-478 Instructions for Form NC-478 Series  2003 Form NC-478 Summary of Tax Credit Limited to 50% of Tax Instructions 2003 NC-478A Tax Credit Creating New Jobs 2003 Form NC-478A Tax Credit Creating New Jobs Instructions  2003 NC-478B Tax Credit Investing in Machinery and Equipment 2003 Form NC-478B Tax Credit Investing in Machinery and Equipment Instructions  2003 NC-478C Tax Credit Research and Development 2003 Form NC-478C Tax Credit Research and Development Instructions  2003 NC-478D Tax Credit Worker Training 2003 Form NC-478D Tax Credit Worker Training Instructions  2003 NC-478E Tax Credit Investing in Central Office or Aircraft Facility Property 2003 Form NC-478E Tax Credit Investing in Central Office or Aircraft Facility Property Instructions  2003 NC-478F Tax Credit Investing in Business Property 2003 Form NC-478F Tax Credit Investing in Business Property Instructions  2003 Form NC-478G Tax Credit Investing in Renewable Energy Property Instructions  2003 NC-478H Tax Credit Low Income Housing 2003 Form NC-478H Tax Credit Low Income Housing Instructions,2003 NC-478 Summary of Tax Credits Limited to 50% of Tax 2003 NC-478 Credit History Table Example 2003 NC-478 Instructions for Form NC-478 Series  2003 Form NC-478 Summary of Tax Credit Limited to 50% of Tax Instructions 2003 NC-478A Tax Credit Creating New Jobs 2003 Form NC-478A Tax Credit Creating New Jobs Instructions  2003 NC-478B Tax Credit Investing in Machinery and Equipment 2003 Form NC-478B Tax Credit Investing in Machinery and Equipment Instructions  2003 NC-478C Tax Credit Research and Development 2003 Form NC-478C Tax Credit Research and Development Instructions  2003 NC-478D Tax Credit Worker Training 2003 Form NC-478D Tax Credit Worker Training Instructions  2003 NC-478E Tax Credit Investing in Central Office or Aircraft Facility Property 2003 Form NC-478E Tax Credit Investing in Central Office or Aircraft Facility Property Instructions  2003 NC-478F Tax Credit Investing in Business Property 2003 Form NC-478F Tax Credit Investing in Business Property Instructions  2003 Form NC-478G Tax Credit Investing in Renewable Energy Property Instructions  2003 NC-478H Tax Credit Low Income Housing 2003 Form NC-478H Tax Credit Low Income Housing Instructions,Forms,"Corporate Income Tax,Franchise Tax,Insurance Premium Tax,Individual Income Tax,Partnerships,Estates and Trusts (Fiduciary)",2003,,0,forms
